EventId,TeamId,MatchId,PlayerId,GameTime,X,Y,X_rec,Y_rec,Evaluation,IsCross,IsCorner,InGameSection,NumDefInBox,NumAttInBox,ScoreHome,ScoreGuest,MatchStateForTeam,AnyRedBeforeCross,RedForOwnTeam,RedForOppTeam,ShotEventId,ShotPlayerId,ShotGameTime,ShotTimeSec,ShotX,ShotY,ShotxG,ShotResult,ShotInGameSection,ShotNumDefInBox,ShotNumAttInBox
18688700000762,DFL-CLU-00000S,DFL-MAT-J0407B,DFL-OBJ-J01742,048:31:55,-47.9,23.7,-47.95,6.34,successfullyCompleted,True,False,secondHalf,5.0,3.0,0,0,drawing,False,False,False,18688700000764,DFL-OBJ-0000YV,048:32:55,2912.55,-48.52,6.65,0.1691,shotWide,secondHalf,8.0,4.0
18688700000820,DFL-CLU-00000S,DFL-MAT-J0407B,DFL-OBJ-0027FU,051:49:48,-33.88,-29.37,-43.68,-1.79,successfullyCompleted,True,False,secondHalf,3.0,1.0,0,0,drawing,False,False,False,18688700000822,DFL-OBJ-0000YV,051:51:48,3111.48,-43.91,-2.08,0.0823,shotWide,secondHalf,6.0,2.0
18688700000842,DFL-CLU-00000H,DFL-MAT-J0407B,DFL-OBJ-J01SN8,052:47:11,44.36,19.81,44.43,2.24,successfullyCompleted,True,False,secondHalf,7.0,5.0,0,0,drawing,False,False,False,18688700000843,DFL-OBJ-J014L2,052:48:40,3168.4,44.79,2.6,0.2455,shotWide,secondHalf,8.0,4.0
18688700001046,DFL-CLU-00000S,DFL-MAT-J0407B,DFL-OBJ-J01AQV,065:57:88,-41.26,30.35,-46.78,3.96,successfullyCompleted,True,False,secondHalf,3.0,2.0,1,0,winning,False,False,False,18688700001047,DFL-OBJ-0000YV,065:59:11,3959.11,-47.25,4.42,0.2408,successfulShot,secondHalf,5.0,3.0
18688700001241,DFL-CLU-00000H,DFL-MAT-J0407B,DFL-OBJ-002GL6,080:08:71,30.7,23.54,41.33,1.94,unsuccessful,True,False,secondHalf,7.0,5.0,1,0,losing,False,False,False,18688700001176,DFL-OBJ-002GNL,080:12:07,4812.07,26.52,3.37,0.022,shotWide,secondHalf,8.0,5.0
18688000000513,DFL-CLU-000006,DFL-MAT-J04074,DFL-OBJ-J01C5K,027:48:75,-46.52,34.41,-45.79,12.33,successfullyCompleted,True,False,firstHalf,7.0,3.0,0,0,drawing,False,False,False,18688000000517,DFL-OBJ-00001R,027:53:92,1673.92,-43.83,13.28,0.0309,savedShot,firstHalf,9.0,5.0
18688000000731,DFL-CLU-00000B,DFL-MAT-J04074,DFL-OBJ-J016J2,037:42:36,40.28,26.51,41.29,6.81,successfullyCompleted,True,False,firstHalf,8.0,4.0,0,0,drawing,False,False,False,18688000000732,DFL-OBJ-002G8H,037:43:48,2263.48,41.38,6.93,0.0541,savedShot,firstHalf,9.0,4.0
18688000000902,DFL-CLU-00000B,DFL-MAT-J04074,DFL-OBJ-002GOI,046:21:15,34.52,-25.9,43.1,1.75,unsuccessful,True,False,firstHalf,2.0,1.0,0,0,drawing,False,False,False,18688000000904,DFL-OBJ-J016J2,046:25:07,2785.07,34.08,4.25,0.09,savedShot,firstHalf,6.0,2.0
18688000001515,DFL-CLU-00000B,DFL-MAT-J04074,DFL-OBJ-002GOI,082:37:15,-50.46,28.72,-40.71,10.04,successfullyCompleted,True,False,secondHalf,3.0,2.0,1,0,winning,False,False,False,18688000001519,DFL-OBJ-J01XCM,082:41:19,4961.19,-43.97,-3.77,0.3349,savedShot,secondHalf,9.0,3.0
18688000001575,DFL-CLU-000006,DFL-MAT-J04074,DFL-OBJ-J011LZ,086:51:23,48.85,34.37,44.42,6.46,successfullyCompleted,True,False,secondHalf,8.0,5.0,1,0,losing,False,False,False,18688000001578,DFL-OBJ-J01KEM,086:53:36,5213.36,44.14,6.46,0.025,shotWide,secondHalf,9.0,6.0
18688300000226,DFL-CLU-00000F,DFL-MAT-J04077,DFL-OBJ-J018BS,012:49:79,-47.86,24.28,-47.33,4.19,unsuccessful,True,False,firstHalf,5.0,3.0,0,0,drawing,False,False,False,18688300000230,DFL-OBJ-00000H,012:56:48,776.48,-41.69,15.37,0.0408,savedShot,firstHalf,8.0,4.0
18688500000840,DFL-CLU-000003,DFL-MAT-J04079,DFL-OBJ-J01K33,050:43:51,33.26,-32.38,45.33,-2.74,successfullyCompleted,True,False,secondHalf,6.0,4.0,1,0,winning,False,False,False,18688500000841,DFL-OBJ-0001V4,050:45:00,3045.0,45.92,-2.6,0.2311,shotWide,secondHalf,7.0,5.0
18688800000064,DFL-CLU-000007,DFL-MAT-J0407C,DFL-OBJ-J01RH2,003:34:63,-49.59,24.36,-47.34,-5.97,unsuccessful,True,False,firstHalf,8.0,5.0,0,0,drawing,False,False,False,18688800000070,DFL-OBJ-J01NIU,003:40:87,220.87,-31.8,-13.97,0.0198,shotWide,firstHalf,7.0,3.0
18688800000460,DFL-CLU-000N5P,DFL-MAT-J0407C,DFL-OBJ-J01K9F,031:16:44,36.32,-24.1,45.47,-3.06,successfullyCompleted,True,False,firstHalf,4.0,3.0,1,0,winning,False,False,False,18688800000462,DFL-OBJ-J01I6O,031:17:48,1877.48,45.84,-3.04,0.1572,successfulShot,firstHalf,7.0,3.0
18687600000095,DFL-CLU-00000D,DFL-MAT-J04070,DFL-OBJ-0025AD,004:25:31,-49.46,-19.1,-46.53,-0.21,successfullyCompleted,True,False,firstHalf,10.0,8.0,0,0,drawing,False,False,False,18687600000097,DFL-OBJ-002GEY,004:26:87,266.87,-46.53,-0.19,0.1835,savedShot,firstHalf,11.0,7.0
18687600000103,DFL-CLU-00000D,DFL-MAT-J04070,DFL-OBJ-002GCQ,005:08:51,-42.78,29.32,-37.38,8.56,unsuccessful,True,False,firstHalf,6.0,3.0,0,0,drawing,False,False,False,18687600000107,DFL-OBJ-J01D1W,005:13:51,313.51,-31.39,10.66,0.0283,blockedShot,firstHalf,6.0,3.0
18687600000299,DFL-CLU-00000D,DFL-MAT-J04070,DFL-OBJ-0028I9,017:59:79,-32.26,-22.79,-45.71,1.91,successfullyCompleted,True,False,firstHalf,7.0,3.0,0,0,drawing,False,False,False,18687600000302,DFL-OBJ-J01XFZ,018:01:59,1081.59,-46.01,2.28,0.4273,shotWide,firstHalf,9.0,3.0
18687600000328,DFL-CLU-00000D,DFL-MAT-J04070,DFL-OBJ-0028LS,019:38:79,-51.73,24.56,-48.19,3.83,successfullyCompleted,True,False,firstHalf,3.0,3.0,0,0,drawing,False,False,False,18687600000329,DFL-OBJ-002GEY,019:40:20,1180.2,-48.94,3.92,0.4235,shotWide,firstHalf,7.0,3.0
18687600000785,DFL-CLU-000010,DFL-MAT-J04070,DFL-OBJ-0027UO,046:37:59,35.49,-32.19,39.58,-14.04,unsuccessful,True,False,firstHalf,0.0,0.0,0,0,drawing,False,False,False,18687600000786,DFL-OBJ-J01FO2,046:39:63,2799.63,37.57,-17.26,0.0196,shotWide,firstHalf,5.0,3.0
18687600001089,DFL-CLU-00000D,DFL-MAT-J04070,DFL-OBJ-0025AD,060:16:59,42.72,-24.09,47.7,3.42,successfullyCompleted,True,False,secondHalf,8.0,5.0,0,0,drawing,False,False,False,18687600001091,DFL-OBJ-J01D1W,060:18:63,3618.63,47.87,3.32,0.177,shotWide,secondHalf,10.0,6.0
18687100000107,DFL-CLU-00000E,DFL-MAT-J0406V,DFL-OBJ-002FX2,003:46:75,45.63,19.58,44.37,5.61,unsuccessful,True,False,firstHalf,5.0,5.0,0,0,drawing,False,False,False,18687100000109,DFL-OBJ-J01QJA,003:50:19,230.19,30.78,6.76,0.0192,blockedShot,firstHalf,7.0,6.0
18687100000245,DFL-CLU-00000E,DFL-MAT-J0406V,DFL-OBJ-J020YN,010:12:20,43.56,-21.45,45.14,-5.42,successfullyCompleted,True,False,firstHalf,4.0,1.0,0,0,drawing,False,False,False,18687100000246,DFL-OBJ-002FX2,010:12:87,612.87,45.38,-5.3,0.2962,shotWide,firstHalf,6.0,3.0
18687100001532,DFL-CLU-000017,DFL-MAT-J0406V,DFL-OBJ-J01FO9,077:59:60,27.92,26.38,45.05,1.76,successfullyCompleted,True,False,secondHalf,7.0,3.0,3,1,winning,False,False,False,18687100001536,DFL-OBJ-0000HO,078:01:31,4681.31,45.71,2.07,0.4305,shotWide,secondHalf,9.0,5.0
18687800000369,DFL-CLU-00000G,DFL-MAT-J04072,DFL-OBJ-0000IA,018:35:64,-41.14,-24.9,-47.86,0.65,unsuccessful,True,False,firstHalf,7.0,4.0,0,0,drawing,False,False,False,18687800000373,DFL-OBJ-000191,018:40:31,1120.31,-46.15,6.33,0.1675,shotWide,firstHalf,9.0,6.0
18687800000893,DFL-CLU-000004,DFL-MAT-J04072,DFL-OBJ-002GC0,048:15:15,-35.32,28.64,-49.11,-4.97,successfullyCompleted,True,False,secondHalf,3.0,1.0,0,0,drawing,False,False,False,18687800000894,DFL-OBJ-0001HG,048:17:32,2897.32,-49.64,-5.06,0.369,shotWide,secondHalf,5.0,2.0
18687800000977,DFL-CLU-00000G,DFL-MAT-J04072,DFL-OBJ-J01R3R,053:47:03,33.66,-18.75,44.59,0.22,unsuccessful,True,False,secondHalf,7.0,5.0,0,0,drawing,False,False,False,18687800000982,DFL-OBJ-J01R3R,053:53:36,3233.36,33.72,-1.42,0.0312,shotWide,secondHalf,6.0,4.0
18687800001113,DFL-CLU-00000G,DFL-MAT-J04072,DFL-OBJ-0002F5,060:55:11,26.56,-27.9,32.68,-11.98,unsuccessful,True,False,secondHalf,0.0,0.0,0,0,drawing,False,False,False,18687800001115,DFL-OBJ-000191,060:58:88,3658.88,23.58,-1.65,0.0227,blockedShot,secondHalf,4.0,1.0
18687300000818,DFL-CLU-000002,DFL-MAT-J0406X,DFL-OBJ-J01TOE,046:14:84,38.87,-34.71,44.08,-11.63,unsuccessful,True,False,secondHalf,8.0,4.0,0,1,losing,False,False,False,18687300000823,DFL-OBJ-J01K2F,046:19:15,2779.15,37.16,0.8,0.0585,blockedShot,secondHalf,9.0,5.0
18687300000452,DFL-CLU-000003,DFL-MAT-J0406X,DFL-OBJ-0000Y4,028:01:40,27.06,21.8,43.89,1.91,successfullyCompleted,True,False,firstHalf,8.0,6.0,0,0,drawing,False,False,False,18687300000455,DFL-OBJ-J01EAG,028:02:79,1682.79,44.52,2.28,0.156,savedShot,firstHalf,10.0,6.0
18687300000775,DFL-CLU-000002,DFL-MAT-J0406X,DFL-OBJ-J01T26,046:38:88,-38.2,-32.73,-39.46,-30.0,unsuccessful,True,False,firstHalf,3.0,1.0,0,0,drawing,False,False,False,18687300000829,DFL-OBJ-0026TU,046:40:07,2800.07,45.42,7.91,0.0317,blockedShot,secondHalf,11.0,7.0
18687300000948,DFL-CLU-000003,DFL-MAT-J0406X,DFL-OBJ-0000Y4,052:32:55,-43.28,-24.31,-47.7,1.37,unsuccessful,True,False,secondHalf,6.0,4.0,0,0,drawing,False,False,False,18687300000951,DFL-OBJ-J017WJ,052:38:36,3158.36,-29.35,12.96,0.0265,shotWide,secondHalf,6.0,4.0
18687300001295,DFL-CLU-000002,DFL-MAT-J0406X,DFL-OBJ-J01TOE,073:00:96,30.91,-21.56,34.99,-18.19,unsuccessful,True,False,secondHalf,6.0,3.0,0,0,drawing,False,False,False,18687300001298,DFL-OBJ-002GE5,073:03:60,4383.6,30.64,-10.08,0.0247,blockedShot,secondHalf,6.0,4.0
18687300001377,DFL-CLU-000002,DFL-MAT-J0406X,DFL-OBJ-0026TU,078:00:23,46.42,-20.74,46.05,-2.94,successfullyCompleted,True,False,secondHalf,5.0,3.0,0,0,drawing,False,False,False,18687300001380,DFL-OBJ-J01DM2,078:01:96,4681.96,46.6,-3.19,0.0572,otherShot,secondHalf,8.0,4.0
18687300001564,DFL-CLU-000002,DFL-MAT-J0406X,DFL-OBJ-J01T26,092:10:96,31.75,21.79,43.29,-6.03,successfullyCompleted,True,False,secondHalf,7.0,4.0,0,0,drawing,False,False,False,18687300001566,DFL-OBJ-J01DM2,092:13:28,5533.28,43.33,-5.93,0.0275,savedShot,secondHalf,8.0,5.0
18687300001627,DFL-CLU-000002,DFL-MAT-J0406X,DFL-OBJ-002GE5,095:38:47,36.11,23.02,41.44,-3.46,successfullyCompleted,True,False,secondHalf,7.0,6.0,0,0,drawing,False,False,False,18687300001628,DFL-OBJ-J01TOE,095:40:31,5740.31,41.23,-3.54,0.043,savedShot,secondHalf,9.0,7.0
18687400000293,DFL-CLU-000018,DFL-MAT-J0406Y,DFL-OBJ-002GNV,016:19:24,-43.21,20.13,-39.43,0.1,successfullyCompleted,True,False,firstHalf,4.0,2.0,0,0,drawing,False,False,False,18687400000294,DFL-OBJ-J01CNS,016:20:48,980.48,-40.19,0.03,0.2311,successfulShot,firstHalf,6.0,4.0
18687400000618,DFL-CLU-00000V,DFL-MAT-J0406Y,DFL-OBJ-0002FX,039:32:92,42.49,-33.96,46.61,-12.96,successfullyCompleted,True,False,firstHalf,8.0,5.0,1,0,losing,True,True,False,18687400000620,DFL-OBJ-J01DKU,039:36:32,2376.32,47.34,-4.05,0.0662,shotWide,firstHalf,9.0,6.0
18687400000987,DFL-CLU-000018,DFL-MAT-J0406Y,DFL-OBJ-J01AZQ,055:34:32,40.08,-27.6,44.93,-5.7,successfullyCompleted,True,False,secondHalf,4.0,2.0,1,0,winning,True,False,True,18687400000988,DFL-OBJ-002GA9,055:35:63,3335.63,45.42,-5.57,0.1747,shotWide,secondHalf,5.0,3.0
18687400001337,DFL-CLU-000018,DFL-MAT-J0406Y,DFL-OBJ-J01AZQ,078:35:96,40.97,-27.54,48.06,10.06,successfullyCompleted,True,False,secondHalf,3.0,2.0,1,0,winning,True,False,True,18687400001339,DFL-OBJ-J01Q2V,078:38:52,4718.52,48.36,9.97,0.0927,blockedShot,secondHalf,7.0,4.0
18687400001471,DFL-CLU-000018,DFL-MAT-J0406Y,DFL-OBJ-0002JT,087:06:36,50.83,-19.17,47.41,-0.21,successfullyCompleted,True,False,secondHalf,6.0,5.0,2,0,winning,True,False,True,18687400001472,DFL-OBJ-J01AUU,087:07:71,5227.71,47.51,-0.41,0.5393,shotWide,secondHalf,7.0,6.0
18687500000509,DFL-CLU-00000A,DFL-MAT-J0406Z,DFL-OBJ-0001E6,035:59:59,-27.53,18.36,-45.28,0.42,successfullyCompleted,True,False,firstHalf,10.0,6.0,0,0,drawing,False,False,False,18687500000510,DFL-OBJ-0000ZS,036:00:96,2160.96,-45.41,0.56,0.1221,blockedShot,firstHalf,11.0,6.0
18687500000560,DFL-CLU-000N5P,DFL-MAT-J0406Z,DFL-OBJ-J01QVA,041:14:36,31.17,34.63,42.09,15.12,successfullyCompleted,True,False,firstHalf,9.0,6.0,2,0,losing,False,False,False,18687500000562,DFL-OBJ-J01ZW3,041:18:88,2478.88,35.65,2.87,0.0366,shotWide,firstHalf,9.0,5.0
18687500000930,DFL-CLU-00000A,DFL-MAT-J0406Z,DFL-OBJ-00017V,060:08:48,36.36,31.19,44.34,3.15,successfullyCompleted,True,False,secondHalf,4.0,4.0,2,0,winning,False,False,False,18687500000931,DFL-OBJ-002GQB,060:10:07,3610.07,44.63,3.17,0.0978,shotWide,secondHalf,7.0,4.0
18687500001161,DFL-CLU-00000A,DFL-MAT-J0406Z,DFL-OBJ-00012Y,076:25:68,38.46,-18.75,41.94,15.23,successfullyCompleted,True,False,secondHalf,4.0,2.0,3,0,winning,False,False,False,18687500001162,DFL-OBJ-00017V,076:29:68,4589.68,43.55,15.67,0.0337,shotWide,secondHalf,9.0,6.0
18687500001294,DFL-CLU-000N5P,DFL-MAT-J0406Z,DFL-OBJ-0026HX,084:09:76,-35.28,22.77,-42.1,-1.83,successfullyCompleted,True,False,secondHalf,6.0,5.0,3,0,losing,False,False,False,18687500001300,DFL-OBJ-0026HX,084:17:63,5057.63,-31.98,9.84,0.0338,blockedShot,secondHalf,8.0,5.0
18687700000117,DFL-CLU-000006,DFL-MAT-J04071,DFL-OBJ-J01C5K,006:31:95,-30.99,34.06,-47.89,6.73,successfullyCompleted,True,False,firstHalf,8.0,5.0,0,0,drawing,False,False,False,18687700000121,DFL-OBJ-J01SZZ,006:34:92,394.92,-48.52,6.42,0.0557,savedShot,firstHalf,9.0,5.0
18687700000369,DFL-CLU-000006,DFL-MAT-J04071,DFL-OBJ-002G5B,027:53:16,-47.27,28.95,-47.47,7.89,successfullyCompleted,True,False,firstHalf,9.0,6.0,0,0,drawing,False,False,False,18687700000370,DFL-OBJ-0028RJ,027:54:16,1674.16,-47.06,8.03,0.0419,savedShot,firstHalf,9.0,6.0
18687700000699,DFL-CLU-000006,DFL-MAT-J04071,DFL-OBJ-00278Q,049:38:07,-45.83,-23.61,-42.14,9.14,successfullyCompleted,True,False,firstHalf,6.0,3.0,0,0,drawing,False,False,False,18687700000700,DFL-OBJ-J01C5K,049:41:19,2981.19,-42.64,8.4,0.1167,shotWide,firstHalf,8.0,5.0
18687700000882,DFL-CLU-00000S,DFL-MAT-J04071,DFL-OBJ-0002IF,054:07:59,-30.31,-24.03,-40.05,-6.32,successfullyCompleted,True,False,secondHalf,7.0,5.0,0,0,drawing,False,False,False,18687700000919,DFL-OBJ-J01B8V,054:12:67,3252.67,-44.5,-2.49,0.2632,blockedShot,secondHalf,8.0,5.0
18687700000913,DFL-CLU-000006,DFL-MAT-J04071,DFL-OBJ-0028RJ,055:48:92,32.08,29.8,45.88,5.13,successfullyCompleted,True,False,secondHalf,3.0,1.0,0,0,drawing,False,False,False,18687700000942,DFL-OBJ-002FU7,055:53:63,3353.63,43.72,3.6,0.171,otherShot,secondHalf,7.0,4.0
18687700001204,DFL-CLU-000006,DFL-MAT-J04071,DFL-OBJ-J01C5K,074:42:07,32.96,-22.7,44.37,11.24,successfullyCompleted,True,False,secondHalf,3.0,2.0,0,0,drawing,False,False,False,18687700001205,DFL-OBJ-00278Q,074:44:52,4484.52,44.93,10.93,0.088,shotWide,secondHalf,8.0,4.0
18687700001234,DFL-CLU-00000S,DFL-MAT-J04071,DFL-OBJ-0025J8,075:59:31,-31.27,-25.12,-44.08,-9.77,unsuccessful,True,False,secondHalf,6.0,4.0,0,0,drawing,False,False,False,18687700001237,DFL-OBJ-J01B8V,076:02:92,4562.92,-40.4,2.53,0.0445,blockedShot,secondHalf,9.0,4.0
18687900000062,DFL-CLU-00000F,DFL-MAT-J04073,DFL-OBJ-J01L5X,002:42:03,-41.06,-20.63,-41.61,12.34,successfullyCompleted,True,False,firstHalf,8.0,5.0,0,0,drawing,False,False,False,18687900000063,DFL-OBJ-002GB9,002:45:80,165.8,-42.24,11.65,0.0537,savedShot,firstHalf,10.0,6.0
18687900000591,DFL-CLU-00000H,DFL-MAT-J04073,DFL-OBJ-J0157X,034:43:71,42.71,-34.68,43.81,-8.54,unsuccessful,True,False,firstHalf,7.0,4.0,0,1,losing,False,False,False,18687900000594,DFL-OBJ-J01BGD,034:47:44,2087.44,34.12,-16.81,0.0088,shotWide,firstHalf,9.0,4.0
18687900000630,DFL-CLU-00000H,DFL-MAT-J04073,DFL-OBJ-J0157X,037:08:28,40.46,-32.54,46.05,1.96,unsuccessful,True,False,firstHalf,6.0,5.0,0,1,losing,False,False,False,18687900000658,DFL-OBJ-0025RV,037:10:48,2230.48,46.21,2.31,0.1317,blockedShot,firstHalf,8.0,5.0
18687900000962,DFL-CLU-00000H,DFL-MAT-J04073,DFL-OBJ-J021JU,054:51:67,-35.93,20.06,-42.5,1.34,successfullyCompleted,True,False,secondHalf,6.0,5.0,0,1,losing,False,False,False,18687900000963,DFL-OBJ-J014L2,054:53:03,3293.03,-42.64,1.52,0.1439,savedShot,secondHalf,7.0,5.0
18687900001242,DFL-CLU-00000H,DFL-MAT-J04073,DFL-OBJ-J0157X,071:08:35,-44.92,29.15,-45.08,4.19,successfullyCompleted,True,False,secondHalf,6.0,4.0,0,1,losing,False,False,False,18687900001243,DFL-OBJ-0028SU,071:09:44,4269.44,-45.29,4.36,0.1873,shotWide,secondHalf,7.0,4.0
18687900001444,DFL-CLU-00000H,DFL-MAT-J04073,DFL-OBJ-002GL6,083:45:63,-48.31,-27.7,-38.1,10.74,successfullyCompleted,True,False,secondHalf,6.0,2.0,0,1,losing,False,False,False,18687900001445,DFL-OBJ-J0157X,083:48:07,5028.07,-38.35,10.78,0.0265,shotWide,secondHalf,8.0,3.0
18687900001563,DFL-CLU-00000H,DFL-MAT-J04073,DFL-OBJ-J0157X,092:07:39,-27.31,22.62,-50.77,-8.24,successfullyCompleted,True,False,secondHalf,5.0,4.0,0,0,drawing,False,False,False,18687900001566,DFL-OBJ-002GL6,092:09:71,5529.71,-51.25,-7.79,0.0429,shotWide,secondHalf,7.0,4.0
18687200000127,DFL-CLU-00000B,DFL-MAT-J0406W,DFL-OBJ-J01K76,007:21:48,40.19,19.86,45.54,-4.22,successfullyCompleted,True,False,firstHalf,2.0,1.0,0,1,winning,False,False,False,18687200000128,DFL-OBJ-002G6U,007:22:75,442.75,46.41,-3.97,0.5323,successfulShot,firstHalf,5.0,4.0
18687200000308,DFL-CLU-00000B,DFL-MAT-J0406W,DFL-OBJ-002GOI,018:31:03,34.74,-21.39,44.86,3.88,successfullyCompleted,True,False,firstHalf,4.0,1.0,1,2,winning,False,False,False,18687200000309,DFL-OBJ-002G6U,018:32:35,1112.35,45.89,4.03,0.5452,successfulShot,firstHalf,6.0,3.0
18687200000668,DFL-CLU-000007,DFL-MAT-J0406W,DFL-OBJ-J021MH,043:49:03,-33.16,27.61,-43.3,5.49,successfullyCompleted,True,False,firstHalf,1.0,0.0,1,3,losing,False,False,False,18687200000670,DFL-OBJ-00278S,043:50:28,2630.28,-43.67,5.96,0.0616,blockedShot,firstHalf,6.0,4.0
18686800000029,DFL-CLU-000007,DFL-MAT-J0406S,DFL-OBJ-J01B65,001:14:76,-46.75,18.08,-45.5,5.98,successfullyCompleted,True,False,firstHalf,7.0,5.0,0,0,drawing,False,False,False,18686800000030,DFL-OBJ-000280,001:16:07,76.07,-48.12,-3.12,0.2683,shotWide,firstHalf,10.0,6.0
18686900000104,DFL-CLU-00000S,DFL-MAT-J0406T,DFL-OBJ-J01C5L,005:53:31,-50.42,27.17,-41.99,3.98,successfullyCompleted,True,False,firstHalf,5.0,3.0,0,0,drawing,False,False,False,18686900000105,DFL-OBJ-J01AQV,005:54:68,354.68,-42.21,4.19,0.1184,successfulShot,firstHalf,7.0,3.0
18686900000308,DFL-CLU-00000S,DFL-MAT-J0406T,DFL-OBJ-J01742,019:14:48,-32.55,-28.26,-46.33,5.66,successfullyCompleted,True,False,firstHalf,7.0,5.0,1,0,winning,False,False,False,18686900000310,DFL-OBJ-J01C5L,019:16:72,1156.72,-47.2,5.9,0.0843,shotWide,firstHalf,9.0,5.0
18686900000398,DFL-CLU-000018,DFL-MAT-J0406T,DFL-OBJ-002G76,024:19:31,26.33,17.56,41.67,-6.77,successfullyCompleted,True,False,firstHalf,4.0,3.0,1,0,losing,False,False,False,18686900000399,DFL-OBJ-0028T0,024:21:68,1461.68,41.71,-7.03,0.0623,blockedShot,firstHalf,5.0,5.0
18686900000598,DFL-CLU-00000S,DFL-MAT-J0406T,DFL-OBJ-0000YV,036:48:36,-29.63,19.66,-37.8,-7.15,successfullyCompleted,True,False,firstHalf,0.0,0.0,1,0,winning,False,False,False,18686900000599,DFL-OBJ-J01742,036:50:40,2210.4,-38.36,-6.84,0.2141,shotWide,firstHalf,5.0,2.0
18686900000699,DFL-CLU-00000S,DFL-MAT-J0406T,DFL-OBJ-0026Q5,043:55:51,-29.3,27.26,-38.06,7.11,successfullyCompleted,True,False,firstHalf,5.0,4.0,2,0,winning,False,False,False,18686900000701,DFL-OBJ-J014F7,043:57:59,2637.59,-40.76,-5.35,0.0624,shotWide,firstHalf,7.0,3.0
18686900001404,DFL-CLU-000018,DFL-MAT-J0406T,DFL-OBJ-J01GHT,086:50:28,-35.08,26.42,-41.14,4.49,successfullyCompleted,True,False,secondHalf,1.0,0.0,2,0,losing,False,False,False,18686900001406,DFL-OBJ-002G56,086:52:68,5212.68,-41.17,4.55,0.1172,blockedShot,secondHalf,7.0,2.0
18686200000381,DFL-CLU-00000B,DFL-MAT-J0406M,DFL-OBJ-J016J2,025:19:24,31.26,30.55,45.89,-2.02,unsuccessful,True,False,firstHalf,9.0,6.0,0,0,drawing,False,False,False,18686200000386,DFL-OBJ-002GOI,025:24:35,1524.35,30.51,-8.98,0.0234,shotWide,firstHalf,11.0,6.0
18686200000664,DFL-CLU-00000B,DFL-MAT-J0406M,DFL-OBJ-J01K76,041:14:88,41.51,25.78,41.51,-12.44,successfullyCompleted,True,False,firstHalf,3.0,1.0,0,0,drawing,False,False,False,18686200000665,DFL-OBJ-002GOI,041:18:11,2478.11,41.54,-11.62,0.0394,savedShot,firstHalf,7.0,4.0
18686200001038,DFL-CLU-00000B,DFL-MAT-J0406M,DFL-OBJ-002GOI,056:38:92,-50.79,22.51,-45.79,-3.5,successfullyCompleted,True,False,secondHalf,4.0,4.0,2,1,winning,False,False,False,18686200001041,DFL-OBJ-002G6U,056:42:80,3402.8,-43.78,9.03,0.0974,savedShot,secondHalf,7.0,5.0
18686200001219,DFL-CLU-00000B,DFL-MAT-J0406M,DFL-OBJ-002GBK,066:45:96,-33.08,21.16,-43.86,-1.24,successfullyCompleted,True,False,secondHalf,5.0,2.0,2,1,winning,False,False,False,18686200001221,DFL-OBJ-002G6U,066:47:35,4007.35,-43.79,-1.04,0.0891,successfulShot,secondHalf,7.0,2.0
18686300000364,DFL-CLU-00000H,DFL-MAT-J0406N,DFL-OBJ-J01SN8,020:30:96,-39.53,-24.37,-41.49,1.84,successfullyCompleted,True,False,firstHalf,3.0,2.0,0,0,drawing,False,False,False,18686300000367,DFL-OBJ-0027AY,020:37:51,1237.51,-44.97,-2.35,0.3712,successfulShot,firstHalf,6.0,2.0
18686300000418,DFL-CLU-00000D,DFL-MAT-J0406N,DFL-OBJ-0025AD,023:33:27,42.96,28.27,45.59,-7.59,successfullyCompleted,True,False,firstHalf,8.0,2.0,0,1,losing,False,False,False,18686300000420,DFL-OBJ-J01XFZ,023:35:72,1415.72,46.0,-7.62,0.0493,shotWide,firstHalf,9.0,5.0
18686300000574,DFL-CLU-00000D,DFL-MAT-J0406N,DFL-OBJ-0025AD,033:03:16,44.46,25.88,43.27,-6.05,successfullyCompleted,True,False,firstHalf,6.0,3.0,0,1,losing,False,False,False,18686300000576,DFL-OBJ-0028SY,033:06:96,1986.96,34.33,-4.76,0.0549,blockedShot,firstHalf,10.0,4.0
18686300000622,DFL-CLU-00000D,DFL-MAT-J0406N,DFL-OBJ-0025AD,036:01:51,45.74,23.59,44.01,1.51,successfullyCompleted,True,False,firstHalf,6.0,2.0,0,1,losing,False,False,False,18686300000623,DFL-OBJ-002G7A,036:02:92,2162.92,44.22,1.41,0.1847,savedShot,firstHalf,8.0,4.0
18686300000690,DFL-CLU-00000D,DFL-MAT-J0406N,DFL-OBJ-0028LS,040:48:03,48.26,-22.41,42.96,5.21,successfullyCompleted,True,False,firstHalf,7.0,5.0,0,1,losing,False,False,False,18686300001818,DFL-OBJ-002GEY,040:50:15,2450.15,42.82,5.17,0.0515,blockedShot,firstHalf,8.0,5.0
18686300001286,DFL-CLU-00000D,DFL-MAT-J0406N,DFL-OBJ-0025AD,068:02:84,-49.99,-24.62,-42.96,0.81,successfullyCompleted,True,False,secondHalf,6.0,2.0,0,1,losing,False,False,False,18686300001287,DFL-OBJ-J01K8D,068:04:68,4084.68,-43.48,0.98,0.3237,savedShot,secondHalf,7.0,4.0
