season,league,match_id,crosses_openplay,shot_links,share_links_per_cross
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YIW,14,1,0.07142857142857142
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YIX,21,0,0.0
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YIY,15,2,0.13333333333333333
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YIZ,23,3,0.13043478260869565
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJ0,16,2,0.125
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJ1,16,5,0.3125
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJ2,22,6,0.2727272727272727
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJ3,19,7,0.3684210526315789
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJ4,16,4,0.25
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJ5,16,1,0.0625
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJ6,23,7,0.30434782608695654
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJ7,20,6,0.3
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJ8,17,1,0.058823529411764705
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJ9,19,3,0.15789473684210525
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJA,19,3,0.15789473684210525
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJB,15,4,0.26666666666666666
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJC,17,3,0.17647058823529413
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJD,10,2,0.2
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJE,16,5,0.3125
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJF,13,5,0.38461538461538464
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJG,18,5,0.2777777777777778
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJH,19,7,0.3684210526315789
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJI,19,4,0.21052631578947367
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJJ,22,11,0.5
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJK,30,3,0.1
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJL,21,3,0.14285714285714285
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJM,19,6,0.3157894736842105
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJN,16,3,0.1875
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJO,19,6,0.3157894736842105
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJP,18,7,0.3888888888888889
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJQ,29,8,0.27586206896551724
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJR,14,4,0.2857142857142857
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJS,21,4,0.19047619047619047
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJT,21,7,0.3333333333333333
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJU,15,4,0.26666666666666666
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJV,20,3,0.15
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJW,11,2,0.18181818181818182
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJX,15,2,0.13333333333333333
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJY,26,5,0.19230769230769232
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YJZ,24,3,0.125
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YK0,29,9,0.3103448275862069
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YK1,17,4,0.23529411764705882
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YK2,17,2,0.11764705882352941
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YK3,21,4,0.19047619047619047
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YK4,19,3,0.15789473684210525
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YK5,20,2,0.1
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YK6,25,7,0.28
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YK7,26,3,0.11538461538461539
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YK8,25,7,0.28
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YK9,20,8,0.4
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKA,24,7,0.2916666666666667
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKB,25,5,0.2
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKC,22,6,0.2727272727272727
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKD,19,4,0.21052631578947367
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKE,31,5,0.16129032258064516
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKF,20,3,0.15
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKG,24,6,0.25
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKH,13,2,0.15384615384615385
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKI,23,9,0.391304347826087
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKJ,33,10,0.30303030303030304
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKK,15,3,0.2
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKL,17,5,0.29411764705882354
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKM,21,3,0.14285714285714285
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKN,20,4,0.2
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKO,19,6,0.3157894736842105
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKP,21,7,0.3333333333333333
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKQ,13,4,0.3076923076923077
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKR,17,7,0.4117647058823529
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKS,20,5,0.25
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKT,16,3,0.1875
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKU,36,7,0.19444444444444445
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKV,24,6,0.25
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKW,16,4,0.25
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKX,13,6,0.46153846153846156
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKY,17,4,0.23529411764705882
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YKZ,18,8,0.4444444444444444
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YL0,22,5,0.22727272727272727
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YL1,12,2,0.16666666666666666
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YL2,20,5,0.25
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YL3,12,3,0.25
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YL4,14,4,0.2857142857142857
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YL5,11,4,0.36363636363636365
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YL6,22,2,0.09090909090909091
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YL7,21,2,0.09523809523809523
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YL8,22,6,0.2727272727272727
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YL9,22,7,0.3181818181818182
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLA,25,6,0.24
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLB,13,7,0.5384615384615384
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLC,22,3,0.13636363636363635
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLD,15,4,0.26666666666666666
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLE,23,9,0.391304347826087
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLF,11,3,0.2727272727272727
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLG,22,5,0.22727272727272727
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLH,27,6,0.2222222222222222
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLI,26,7,0.2692307692307692
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLJ,26,10,0.38461538461538464
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLK,24,7,0.2916666666666667
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLL,19,6,0.3157894736842105
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLM,23,5,0.21739130434782608
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLN,14,2,0.14285714285714285
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLO,13,2,0.15384615384615385
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLP,21,5,0.23809523809523808
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLQ,22,3,0.13636363636363635
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLR,16,6,0.375
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLS,10,6,0.6
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLT,32,6,0.1875
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLU,14,1,0.07142857142857142
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLV,16,5,0.3125
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLW,16,5,0.3125
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLX,7,2,0.2857142857142857
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLY,14,3,0.21428571428571427
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YLZ,25,8,0.32
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YM0,11,2,0.18181818181818182
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YM1,20,5,0.25
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YM2,13,0,0.0
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YM3,8,1,0.125
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YM4,19,5,0.2631578947368421
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YM5,15,4,0.26666666666666666
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YM6,18,7,0.3888888888888889
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YM7,14,7,0.5
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YM8,19,2,0.10526315789473684
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YM9,27,6,0.2222222222222222
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YMA,12,3,0.25
DFL-SEA-0001K7,Bundesliga,DFL-MAT-J03YMB,30,4,0.13333333333333333
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040BM,36,7,0.19444444444444445
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040BN,23,3,0.13043478260869565
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040BO,22,3,0.13636363636363635
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040BP,18,5,0.2777777777777778
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040BQ,25,8,0.32
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040BR,33,3,0.09090909090909091
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040BS,14,3,0.21428571428571427
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040BT,11,3,0.2727272727272727
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040BU,18,3,0.16666666666666666
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040BV,25,2,0.08
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040BW,28,6,0.21428571428571427
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040BX,21,8,0.38095238095238093
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040BY,23,10,0.43478260869565216
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040BZ,17,4,0.23529411764705882
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040C0,19,4,0.21052631578947367
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040C1,19,2,0.10526315789473684
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040C2,25,6,0.24
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040C3,13,3,0.23076923076923078
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040C4,16,6,0.375
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040C5,19,3,0.15789473684210525
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040C6,20,4,0.2
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040C7,20,4,0.2
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040C8,25,8,0.32
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040C9,19,6,0.3157894736842105
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CA,11,5,0.45454545454545453
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CB,16,7,0.4375
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CC,22,3,0.13636363636363635
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CD,24,5,0.20833333333333334
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CE,25,7,0.28
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CF,29,7,0.2413793103448276
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CG,18,4,0.2222222222222222
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CH,26,3,0.11538461538461539
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CI,11,1,0.09090909090909091
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CJ,17,2,0.11764705882352941
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CK,15,3,0.2
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CL,18,3,0.16666666666666666
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CM,18,4,0.2222222222222222
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CN,23,6,0.2608695652173913
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CO,19,2,0.10526315789473684
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CP,27,4,0.14814814814814814
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CQ,9,0,0.0
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CR,19,1,0.05263157894736842
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CS,17,1,0.058823529411764705
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CT,11,4,0.36363636363636365
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CU,23,10,0.43478260869565216
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CV,26,7,0.2692307692307692
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CW,33,4,0.12121212121212122
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CX,13,4,0.3076923076923077
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CY,27,5,0.18518518518518517
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040CZ,14,3,0.21428571428571427
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040D0,15,3,0.2
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040D1,12,0,0.0
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040D2,21,5,0.23809523809523808
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040D3,16,2,0.125
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040D4,31,7,0.22580645161290322
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040D5,18,3,0.16666666666666666
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040D6,24,7,0.2916666666666667
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040D7,23,3,0.13043478260869565
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040D8,22,8,0.36363636363636365
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040D9,22,4,0.18181818181818182
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DA,22,4,0.18181818181818182
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DB,19,6,0.3157894736842105
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DC,23,0,0.0
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DD,11,4,0.36363636363636365
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DE,28,8,0.2857142857142857
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DF,19,7,0.3684210526315789
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DG,17,8,0.47058823529411764
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DH,21,10,0.47619047619047616
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DI,20,2,0.1
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DJ,18,6,0.3333333333333333
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DK,17,2,0.11764705882352941
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DL,18,6,0.3333333333333333
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DM,18,3,0.16666666666666666
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DN,20,5,0.25
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DO,18,7,0.3888888888888889
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DP,20,4,0.2
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DQ,16,2,0.125
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DR,7,3,0.42857142857142855
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DS,34,7,0.20588235294117646
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DT,22,4,0.18181818181818182
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DU,15,6,0.4
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DV,19,4,0.21052631578947367
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DW,19,2,0.10526315789473684
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DX,12,6,0.5
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DY,25,4,0.16
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040DZ,26,6,0.23076923076923078
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040E0,18,4,0.2222222222222222
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040E1,11,3,0.2727272727272727
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040E2,23,1,0.043478260869565216
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040E3,25,3,0.12
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040E4,16,1,0.0625
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040E5,20,4,0.2
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040E6,30,4,0.13333333333333333
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040E7,15,7,0.4666666666666667
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040E8,10,1,0.1
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040E9,26,3,0.11538461538461539
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040EA,28,5,0.17857142857142858
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040EB,32,6,0.1875
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040EC,21,7,0.3333333333333333
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040ED,19,5,0.2631578947368421
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040EE,16,6,0.375
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040EF,34,8,0.23529411764705882
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040EG,17,6,0.35294117647058826
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040EH,20,2,0.1
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040EI,20,4,0.2
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040EJ,16,6,0.375
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040EK,16,4,0.25
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040EL,22,8,0.36363636363636365
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040EM,25,6,0.24
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040EN,29,4,0.13793103448275862
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040EO,20,5,0.25
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040EP,14,5,0.35714285714285715
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040EQ,21,6,0.2857142857142857
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040ER,15,4,0.26666666666666666
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040ES,17,4,0.23529411764705882
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040ET,18,3,0.16666666666666666
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040EU,15,1,0.06666666666666667
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040EV,25,5,0.2
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040EW,28,4,0.14285714285714285
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040EX,34,10,0.29411764705882354
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040EY,13,6,0.46153846153846156
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040EZ,18,3,0.16666666666666666
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040F0,26,7,0.2692307692307692
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040F1,9,0,0.0
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040F2,11,3,0.2727272727272727
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040F3,19,2,0.10526315789473684
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040F4,20,5,0.25
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040F5,18,5,0.2777777777777778
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040F6,14,3,0.21428571428571427
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040F7,26,4,0.15384615384615385
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040F8,13,3,0.23076923076923078
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040F9,19,8,0.42105263157894735
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FA,12,2,0.16666666666666666
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FB,16,4,0.25
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FC,18,6,0.3333333333333333
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FD,14,5,0.35714285714285715
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FE,16,6,0.375
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FF,18,9,0.5
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FG,10,4,0.4
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FH,11,3,0.2727272727272727
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FI,19,5,0.2631578947368421
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FJ,27,3,0.1111111111111111
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FK,16,3,0.1875
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FL,21,5,0.23809523809523808
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FM,20,7,0.35
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FN,14,5,0.35714285714285715
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FO,21,2,0.09523809523809523
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FP,36,8,0.2222222222222222
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FQ,10,6,0.6
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FR,12,4,0.3333333333333333
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FS,15,3,0.2
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FT,9,5,0.5555555555555556
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FU,19,4,0.21052631578947367
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FV,26,4,0.15384615384615385
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FW,13,4,0.3076923076923077
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FX,23,3,0.13043478260869565
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FY,14,2,0.14285714285714285
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040FZ,20,1,0.05
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040G0,13,6,0.46153846153846156
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040G1,25,8,0.32
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040G2,23,3,0.13043478260869565
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040G3,16,3,0.1875
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040G4,14,4,0.2857142857142857
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040G5,39,3,0.07692307692307693
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040G6,27,4,0.14814814814814814
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040G7,21,5,0.23809523809523808
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040G8,14,1,0.07142857142857142
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040G9,19,4,0.21052631578947367
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040GA,21,5,0.23809523809523808
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040GB,13,2,0.15384615384615385
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040GC,9,1,0.1111111111111111
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040GD,18,3,0.16666666666666666
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040GE,24,8,0.3333333333333333
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040GF,31,5,0.16129032258064516
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040GG,19,7,0.3684210526315789
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040GH,20,2,0.1
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040GI,20,7,0.35
DFL-SEA-0001K8,2. Bundesliga,DFL-MAT-J040GJ,10,3,0.3
